MÊS;PRODUTO;REGIÃO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;COEF DE VARIAÇÃO REVENDA;MARGEM MÉDIA REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO;;;;;
fev/13;GNV;NORTE;3;R$/m3;1,950;0,000;1,950;1,950;0,262;0,000;1,688;0,000;1,688;1,688;0,000;;;;;
fev/13;GNV;SUDESTE;1171;R$/m3;1,663;0,155;1,399;2,599;0,388;0,093;1,275;0,156;0,837;1,780;0,122;;;;;
fev/13;GNV;SUL;294;R$/m3;1,943;0,122;1,499;2,339;0,458;0,063;1,485;0,095;1,205;1,760;0,064;;;;;
fev/13;OLEO DIESEL;CENTRO OESTE;2155;R$/l;2,363;0,134;2,050;2,780;0,265;0,057;2,098;0,103;1,890;2,396;0,049;;;;;
fev/13;OLEO DIESEL;NORDESTE;4853;R$/l;2,219;0,077;1,959;2,590;0,248;0,035;1,971;0,068;1,475;2,212;0,035;;;;;
fev/13;OLEO DIESEL;NORTE;2017;R$/l;2,380;0,163;2,090;2,980;0,296;0,068;2,084;0,102;1,841;2,570;0,049;;;;;
fev/13;OLEO DIESEL;SUDESTE;13155;R$/l;2,221;0,083;1,949;2,720;0,258;0,037;1,963;0,071;1,668;2,285;0,036;;;;;
fev/13;OLEO DIESEL;SUL;4434;R$/l;2,225;0,088;1,950;2,820;0,268;0,040;1,957;0,058;1,759;2,190;0,030;;;;;
fev/13;OLEO DIESEL S10;CENTRO OESTE;465;R$/l;2,520;0,137;2,290;3,050;0,265;0,054;2,255;0,085;2,031;2,554;0,038;;;;;
fev/13;OLEO DIESEL S10;NORDESTE;1893;R$/l;2,281;0,073;2,060;2,599;0,233;0,032;2,048;0,063;1,892;2,302;0,031;;;;;
fev/13;OLEO DIESEL S10;NORTE;564;R$/l;2,395;0,147;2,099;3,020;0,250;0,061;2,145;0,090;1,915;2,390;0,042;;;;;
fev/13;OLEO DIESEL S10;SUDESTE;2459;R$/l;2,338;0,079;2,099;2,799;0,285;0,034;2,053;0,070;1,796;2,290;0,034;;;;;
fev/13;OLEO DIESEL S10;SUL;1290;R$/l;2,323;0,099;2,059;2,710;0,289;0,043;2,034;0,065;1,905;2,327;0,032;;;;;
mar/13;ETANOL HIDRATADO;CENTRO OESTE;2428;R$/l;2,070;0,155;1,750;2,699;0,287;0,075;1,783;0,142;1,550;2,182;0,080;;;;;
mar/13;ETANOL HIDRATADO;NORDESTE;5894;R$/l;2,300;0,120;1,940;2,999;0,232;0,052;2,068;0,108;1,710;2,354;0,052;;;;;
mar/13;ETANOL HIDRATADO;NORTE;1462;R$/l;2,394;0,184;1,999;3,150;0,306;0,077;2,088;0,188;1,556;2,518;0,090;;;;;
mar/13;ETANOL HIDRATADO;SUDESTE;16933;R$/l;2,000;0,207;1,580;2,860;0,256;0,104;1,744;0,187;1,298;2,428;0,107;;;;;
mar/13;ETANOL HIDRATADO;SUL;5874;R$/l;2,176;0,224;1,789;2,960;0,225;0,103;1,951;0,203;1,616;2,659;0,104;;;;;
mar/13;GASOLINA COMUM;CENTRO OESTE;2409;R$/l;2,976;0,120;2,699;3,410;0,446;0,040;2,530;0,070;2,400;2,944;0,028;;;;;
mar/13;GASOLINA COMUM;NORDESTE;6486;R$/l;2,876;0,121;2,490;3,349;0,403;0,042;2,473;0,077;2,270;2,887;0,031;;;;;
mar/13;GASOLINA COMUM;NORTE;2385;R$/l;3,012;0,170;2,530;3,580;0,449;0,056;2,563;0,090;2,257;2,942;0,035;;;;;
mar/13;GASOLINA COMUM;SUDESTE;17118;R$/l;2,849;0,151;2,440;3,939;0,383;0,053;2,466;0,118;2,125;2,860;0,048;;;;;
mar/13;GASOLINA COMUM;SUL;6265;R$/l;2,903;0,097;2,509;3,490;0,409;0,033;2,494;0,060;2,265;2,809;0,024;;;;;
mar/13;GLP;CENTRO OESTE;3725;R$/13kg;42,417;4,973;36,000;59,000;7,677;0,117;34,740;4,430;26,400;45,000;0,128;;;;;
mar/13;GLP;NORDESTE;5178;R$/13kg;38,731;3,945;26,000;50,000;10,089;0,102;28,642;4,117;16,800;41,000;0,144;;;;;
mar/13;GLP;NORTE;2875;R$/13kg;42,688;3,344;35,000;62,000;9,093;0,078;33,595;3,453;19,170;41,500;0,103;;;;;
mar/13;GLP;SUDESTE;13734;R$/13kg;40,481;3,739;26,000;54,000;11,603;0,092;28,878;3,471;14,660;39,310;0,120;;;;;
mar/13;GLP;SUL;6549;R$/13kg;41,521;3,298;29,900;50,000;9,806;0,079;31,715;3,308;16,140;41,000;0,104;;;;;
mar/13;GNV;CENTRO OESTE;24;R$/m3;1,977;0,077;1,890;2,190;0,553;0,039;1,424;0,018;1,420;1,459;0,013;;;;;
mar/13;GNV;NORDESTE;499;R$/m3;1,829;0,102;1,590;2,369;0,470;0,056;1,359;0,132;1,164;1,896;0,097;;;;;
mar/13;GNV;NORTE;3;R$/m3;1,950;0,000;1,950;1,950;0,262;0,000;1,688;0,000;1,688;1,688;0,000;;;;;
mar/13;GNV;SUDESTE;1207;R$/m3;1,668;0,151;1,399;2,599;0,370;0,091;1,298;0,157;0,952;2,222;0,121;;;;;
mar/13;GNV;SUL;310;R$/m3;1,954;0,107;1,490;2,339;0,461;0,055;1,493;0,149;1,205;1,940;0,100;;;;;
mar/13;OLEO DIESEL;CENTRO OESTE;2118;R$/l;2,409;0,147;2,090;2,950;0,264;0,061;2,145;0,107;1,900;2,406;0,050;;;;;
mar/13;OLEO DIESEL;NORDESTE;4867;R$/l;2,265;0,087;1,980;2,649;0,241;0,038;2,024;0,070;1,771;2,260;0,035;;;;;
mar/13;OLEO DIESEL;NORTE;2015;R$/l;2,412;0,177;2,090;2,990;0,286;0,073;2,126;0,108;1,841;2,602;0,051;;;;;
mar/13;OLEO DIESEL;SUDESTE;13059;R$/l;2,273;0,090;1,949;2,599;0,264;0,040;2,009;0,073;1,680;2,328;0,036;;;;;
mar/13;OLEO DIESEL;SUL;4379;R$/l;2,281;0,094;1,949;2,805;0,270;0,041;2,011;0,062;1,790;2,276;0,031;;;;;
mar/13;OLEO DIESEL S10;CENTRO OESTE;531;R$/l;2,569;0,140;2,290;3,050;0,272;0,054;2,297;0,090;2,080;2,570;0,039;;;;;
mar/13;OLEO DIESEL S10;NORDESTE;1966;R$/l;2,325;0,088;2,120;2,800;0,228;0,038;2,097;0,065;1,924;2,400;0,031;;;;;
mar/13;OLEO DIESEL S10;NORTE;675;R$/l;2,427;0,160;2,169;3,020;0,238;0,066;2,189;0,104;1,915;2,412;0,048;;;;;
mar/13;OLEO DIESEL S10;SUDESTE;2793;R$/l;2,407;0,090;2,029;2,799;0,293;0,037;2,114;0,078;1,889;2,400;0,037;;;;;
mar/13;OLEO DIESEL S10;SUL;1409;R$/l;2,380;0,104;2,059;2,810;0,268;0,044;2,112;0,084;1,928;2,387;0,040;;;;;
abr/13;ETANOL HIDRATADO;CENTRO OESTE;2804;R$/l;2,065;0,163;1,690;2,699;0,263;0,079;1,802;0,133;1,500;2,198;0,074;;;;;
abr/13;ETANOL HIDRATADO;NORDESTE;6563;R$/l;2,320;0,116;1,940;2,799;0,231;0,050;2,089;0,103;1,701;2,354;0,049;;;;;
abr/13;ETANOL HIDRATADO;NORTE;1574;R$/l;2,446;0,175;2,090;3,160;0,293;0,072;2,153;0,162;1,571;2,660;0,075;;;;;
abr/13;ETANOL HIDRATADO;SUDESTE;19109;R$/l;2,005;0,213;1,580;2,999;0,270;0,106;1,735;0,191;1,300;2,466;0,110;;;;;
abr/13;ETANOL HIDRATADO;SUL;6747;R$/l;2,174;0,232;1,839;2,898;0,232;0,107;1,942;0,217;1,575;2,498;0,112;;;;;
